# l TT EE TE
2.870000000000000000e+02 4.507026423117471495e+03 6.899976611921150749e+00 1.110077616283730322e+02
2.880000000000000000e+02 4.474992102789371529e+03 7.059887734821313821e+00 1.117946786915960473e+02
2.890000000000000000e+02 4.442755082837996270e+03 7.221444366296412731e+00 1.125497438513845196e+02
2.900000000000000000e+02 4.410337641038800939e+03 7.384609080252791280e+00 1.132707387453852448e+02
2.910000000000000000e+02 4.377747196918840018e+03 7.549359326795440417e+00 1.139584163928670648e+02
2.920000000000000000e+02 4.344983740239196777e+03 7.715561150739638663e+00 1.146120441792925391e+02
2.930000000000000000e+02 4.312062116168157445e+03 7.883288611130209844e+00 1.152316323560045959e+02
2.940000000000000000e+02 4.278997168692393643e+03 8.052467220878945398e+00 1.158157055296525471e+02
2.950000000000000000e+02 4.245788884016483280e+03 8.222948230708935213e+00 1.163650168317066544e+02
2.960000000000000000e+02 4.212452104051499191e+03 8.394805763596581372e+00 1.168788337376115294e+02
2.970000000000000000e+02 4.178986813088486088e+03 8.567891114179882806e+00 1.173556808959785940e+02
2.980000000000000000e+02 4.145415279610557263e+03 8.742204166683825051e+00 1.177963114627434891e+02
2.990000000000000000e+02 4.111744914588422034e+03 8.917670544815644362e+00 1.182007357550148612e+02
3.000000000000000000e+02 4.077983128213356849e+03 9.094215895660020976e+00 1.185682212449164297e+02
3.010000000000000000e+02 4.044144748037615500e+03 9.271914455137087785e+00 1.188987780583099010e+02
3.020000000000000000e+02 4.010244559944242610e+03 9.450543341574203282e+00 1.191924156382111306e+02
3.030000000000000000e+02 3.976289910469511142e+03 9.630176829867002297e+00 1.194491432335240546e+02
3.040000000000000000e+02 3.942295573706418054e+03 9.810740652738200396e+00 1.196689700575505952e+02
3.050000000000000000e+02 3.908276322915964556e+03 9.992160568075448168e+00 1.198511624463213252e+02
3.060000000000000000e+02 3.874232073775086519e+03 1.017443664275418413e+01 1.199957295219171556e+02
3.070000000000000000e+02 3.840185026063914847e+03 1.035742040243623840e+01 1.201026803506375131e+02
3.080000000000000000e+02 3.806142521838879020e+03 1.054111196587308541e+01 1.201720239361208939e+02
3.090000000000000000e+02 3.772111902046843625e+03 1.072543719467650725e+01 1.202037692123998198e+02
3.100000000000000000e+02 3.738093078078734834e+03 1.091024769358256563e+01 1.201979250368971606e+02
3.110000000000000000e+02 3.704115673416058598e+03 1.109561794471029827e+01 1.201530145133203575e+02
3.120000000000000000e+02 3.670172168366460028e+03 1.128139960677984988e+01 1.200705319947129652e+02
3.130000000000000000e+02 3.636284755097614379e+03 1.146759293284247150e+01 1.199497432311450638e+02
3.140000000000000000e+02 3.602460767412524092e+03 1.165404963647141834e+01 1.197906567026518445e+02
3.150000000000000000e+02 3.568700108973101578e+03 1.184069574245390832e+01 1.195932807770293493e+02
3.160000000000000000e+02 3.535024966572479116e+03 1.202760587046070917e+01 1.193576237026454834e+02
3.170000000000000000e+02 3.501442668254477212e+03 1.221455753418091028e+01 1.190844364362760786e+02
3.180000000000000000e+02 3.467967968235985609e+03 1.240155112597094167e+01 1.187729841308502756e+02
3.190000000000000000e+02 3.434600761730197519e+03 1.258851278295824905e+01 1.184232746333643860e+02
3.200000000000000000e+02 3.401348369875197022e+03 1.277544295414063491e+01 1.180360584777487674e+02
3.210000000000000000e+02 3.368240396317559771e+03 1.296219354995441542e+01 1.176113432077220438e+02
3.220000000000000000e+02 3.335261871949900979e+03 1.314869079283786490e+01 1.171483933697426920e+02
3.230000000000000000e+02 3.302442395011718872e+03 1.333486093376471970e+01 1.166479590110912881e+02
3.240000000000000000e+02 3.269774419143833256e+03 1.352063025226007653e+01 1.161107900028933955e+02
3.250000000000000000e+02 3.237280108458403902e+03 1.370599933989760899e+01 1.155361503632168763e+02
3.260000000000000000e+02 3.204959339016673312e+03 1.389089453326904433e+01 1.149247895904024261e+02
3.270000000000000000e+02 3.172826840522491693e+03 1.407516791393640787e+01 1.142759713162856912e+02
3.280000000000000000e+02 3.140889911227570792e+03 1.425874587536836913e+01 1.135904446397198484e+02
3.290000000000000000e+02 3.109155846252328047e+03 1.444162912284874523e+01 1.128697012850805095e+02
3.300000000000000000e+02 3.077639365922022989e+03 1.462366982285574402e+01 1.121122614207867514e+02
3.310000000000000000e+02 3.046340330717812321e+03 1.480486873693551786e+01 1.113188734982448125e+02
3.320000000000000000e+02 3.015273454695931832e+03 1.498515237103579523e+01 1.104895429056457630e+02
3.330000000000000000e+02 2.984438592121600777e+03 1.516437297532353767e+01 1.096257604670751959e+02
3.340000000000000000e+02 2.953850450921849188e+03 1.534253139448644276e+01 1.087267882615636125e+02
3.350000000000000000e+02 2.923523736053837183e+03 1.551947993349354427e+01 1.077933737925350925e+02
3.360000000000000000e+02 2.893458292890082703e+03 1.569521949135183370e+01 1.068255214772076016e+02
3.370000000000000000e+02 2.863661392371637703e+03 1.586967671032133254e+01 1.058247211463008455e+02
3.380000000000000000e+02 2.834140302776610497e+03 1.604277825911584898e+01 1.047902338637046569e+02
3.390000000000000000e+02 2.804909718205044555e+03 1.621445083257682640e+01 1.037235489315870467e+02
3.400000000000000000e+02 2.775976902028287896e+03 1.638469543482546698e+01 1.026246697103952528e+02
3.410000000000000000e+02 2.747341687053359237e+03 1.655329024487782874e+01 1.014935992842018209e+02
3.420000000000000000e+02 2.719011332401441905e+03 1.672023631726004211e+01 1.003303404561737864e+02
3.430000000000000000e+02 2.690993095348293991e+03 1.688546044757426756e+01 9.913638141426612549e+01
3.440000000000000000e+02 2.663286803176227295e+03 1.704881517204968944e+01 9.791098155191626518e+01
3.450000000000000000e+02 2.635899710087249787e+03 1.721030161757714083e+01 9.665488563916582621e+01
3.460000000000000000e+02 2.608839069074591862e+03 1.736977236720117190e+01 9.536809531375976690e+01
3.470000000000000000e+02 2.582104703802051063e+03 1.752722859360805430e+01 9.405135474754926861e+01
3.480000000000000000e+02 2.555703865540497191e+03 1.768244864106715752e+01 9.270466497297233843e+01
3.490000000000000000e+02 2.529651233408842018e+03 1.783558229288075836e+01 9.133025521986304796e+01
3.500000000000000000e+02 2.503946629567740274e+03 1.798648221926768898e+01 8.992738306716337604e+01
3.510000000000000000e+02 2.478604736452320140e+03 1.813514968990020293e+01 8.849753488717571770e+01
3.520000000000000000e+02 2.453632822724235666e+03 1.828151175917424354e+01 8.704145630874408823e+01
3.530000000000000000e+02 2.429030732761471882e+03 1.842549551262999685e+01 8.555915040863017396e+01
3.540000000000000000e+02 2.404805740016675372e+03 1.856710233762869677e+01 8.405284844719123782e+01
3.550000000000000000e+02 2.380972547256204507e+03 1.870618507213714921e+01 8.252181002097046303e+01
3.560000000000000000e+02 2.357523573392626531e+03 1.884274513800747286e+01 8.096678007078524786e+01
3.570000000000000000e+02 2.334466095462506928e+03 1.897670968971828742e+01 7.938850320978782804e+01
3.580000000000000000e+02 2.311807392144149162e+03 1.910800589710507325e+01 7.778772372174682914e+01
3.590000000000000000e+02 2.289547315616013293e+03 1.923648666106517169e+01 7.616444272447482433e+01
3.600000000000000000e+02 2.267685720104877873e+03 1.936215346325331055e+01 7.452014667352550248e+01
3.610000000000000000e+02 2.246229890422152948e+03 1.948493351474219182e+01 7.285379605185046614e+01
3.620000000000000000e+02 2.225179685436600266e+03 1.960475403867543065e+01 7.116724806444258888e+01
3.630000000000000000e+02 2.204549823284578906e+03 1.972154226939916555e+01 6.946109676132620336e+01
3.640000000000000000e+02 2.184325311413561849e+03 1.983529973507953059e+01 6.773601013990122510e+01
3.650000000000000000e+02 2.164528301864273544e+03 1.994595368979523897e+01 6.599280442791454959e+01
3.660000000000000000e+02 2.145151236232691190e+03 2.005343139612223879e+01 6.423229551609402677e+01
3.670000000000000000e+02 2.126201415869788434e+03 2.015773440770255931e+01 6.245515039095358389e+01
3.680000000000000000e+02 2.107678716912774689e+03 2.025871571778904467e+01 6.066225855228773867e+01
3.690000000000000000e+02 2.089583018700969660e+03 2.035652545929832868e+01 5.885436059581479640e+01
3.700000000000000000e+02 2.071929060525615114e+03 2.045086806881061392e+01 5.703212249701027048e+01
3.710000000000000000e+02 2.054701871561522694e+03 2.054196797111501738e+01 5.519643274562432822e+01
3.720000000000000000e+02 2.037916197686380656e+03 2.062952960917503731e+01 5.334795664535391069e+01
3.730000000000000000e+02 2.021564503030899232e+03 2.071370312865133911e+01 5.148750773222323573e+01
3.740000000000000000e+02 2.005654111717112073e+03 2.079441582535881494e+01 4.961589920863110592e+01
3.750000000000000000e+02 1.990177494430271736e+03 2.087159499474464397e+01 4.773372109408229846e+01
3.760000000000000000e+02 1.975141981779401249e+03 2.094516793084993012e+01 4.584186021113337972e+01
3.770000000000000000e+02 1.960554907543900754e+03 2.101513620876624699e+01 4.394098020249629144e+01
3.780000000000000000e+02 1.946401323558487320e+03 2.108142711657723822e+01 4.203181866686520607e+01
3.790000000000000000e+02 1.932695998090314788e+03 2.114396793780164074e+01 4.011518716093211623e+01
3.800000000000000000e+02 1.919438845653716726e+03 2.120276023383024011e+01 3.819182263459991589e+01
3.810000000000000000e+02 1.906622355268818183e+03 2.125780555935354954e+01 3.626238743340576320e+01
3.820000000000000000e+02 1.894253875414098047e+03 2.130888261077942403e+01 3.432769215166081267e+01
3.830000000000000000e+02 1.882333328872255834e+03 2.135621577667792792e+01 3.238854706828939101e+01
3.840000000000000000e+02 1.870853212623035233e+03 2.139965801817279356e+01 3.044583643339058199e+01
3.850000000000000000e+02 1.859813454434177174e+03 2.143921085237619550e+01 2.850029562100786862e+01
3.860000000000000000e+02 1.849221412750935997e+03 2.147495006780145843e+01 2.655288255013950760e+01
3.870000000000000000e+02 1.839077019885592563e+03 2.150680287277047853e+01 2.460433198744463112e+01
3.880000000000000000e+02 1.829365353559122468e+03 2.153484502833790160e+01 2.265552696870243921e+01
3.890000000000000000e+02 1.820093778547667398e+03 2.155900371319596331e+01 2.070727595247896957e+01
3.900000000000000000e+02 1.811262233181398187e+03 2.157928037309760327e+01 1.876038710803314302e+01
3.910000000000000000e+02 1.802870657600581126e+03 2.159567643627093503e+01 1.681566831995084144e+01
3.920000000000000000e+02 1.794904136968058765e+03 2.160811902883629543e+01 1.487392719301052857e+01
3.930000000000000000e+02 1.787377471492083941e+03 2.161668382423514956e+01 1.293589677377832281e+01
3.940000000000000000e+02 1.780275749555057018e+03 2.162129790814505270e+01 1.100230983944020480e+01
3.950000000000000000e+02 1.773598917756163019e+03 2.162188834441302632e+01 9.074047470368359569e+00
3.960000000000000000e+02 1.767346924163284257e+03 2.161860502449561139e+01 7.151834493553047345e+00
3.970000000000000000e+02 1.761512289927209395e+03 2.161130068187818054e+01 5.236462339131636057e+00
3.980000000000000000e+02 1.756102394309537203e+03 2.160005087553462744e+01 3.328670193033569813e+00
3.990000000000000000e+02 1.751109761272059814e+03 2.158478257136178868e+01 1.429234143657445610e+00
4.000000000000000000e+02 1.746534344531529541e+03 2.156564555864564525e+01 -4.610892668948409767e-01
4.010000000000000000e+02 1.742376096957090795e+03 2.154249250041226560e+01 -2.341549055461936923e+00
4.020000000000000000e+02 1.738627535441294640e+03 2.151539902463980525e+01 -4.211380134420320331e+00
4.030000000000000000e+02 1.735288604457294241e+03 2.148444076499576028e+01 -6.069845245669275080e+00
4.040000000000000000e+02 1.732359250038741038e+03 2.144954475690322226e+01 -7.916159793325187266e+00
4.050000000000000000e+02 1.729824563152851852e+03 2.141071228703682294e+01 -9.749583947521053062e+00
4.060000000000000000e+02 1.727684493188222405e+03 2.136809317582159551e+01 -1.156944492152023507e+01
4.070000000000000000e+02 1.725938991353874826e+03 2.132161435892603052e+01 -1.337486954298371877e+01
4.080000000000000000e+02 1.724580582440631360e+03 2.127120273678351836e+01 -1.516513337812802042e+01
4.090000000000000000e+02 1.723594364944058270e+03 2.121708230762613567e+01 -1.693951215624377582e+01
4.100000000000000000e+02 1.722995152949091562e+03 2.115917989849801373e+01 -1.869720747755186352e+01
4.110000000000000000e+02 1.722753192770374653e+03 2.109749658181139864e+01 -2.043771822191748555e+01
4.120000000000000000e+02 1.722883303306474772e+03 2.103210767440095452e+01 -2.216024627188322071e+01
4.130000000000000000e+02 1.723378021046064760e+03 2.096301416958405994e+01 -2.386429077160195078e+01
4.140000000000000000e+02 1.724229885283086105e+03 2.089029130324258077e+01 -2.554912813310094322e+01
4.150000000000000000e+02 1.725424009935586810e+03 2.081401426940896116e+01 -2.721418344445365989e+01
4.160000000000000000e+02 1.726975225469373754e+03 2.073410965236279324e+01 -2.885888189332072074e+01
4.170000000000000000e+02 1.728861223920077464e+03 2.065072684325699726e+01 -3.048242590688435527e+01
4.180000000000000000e+02 1.731089414220204162e+03 2.056386662173296997e+01 -3.208431512671270980e+01
4.190000000000000000e+02 1.733644923921217696e+03 2.047352972206724075e+01 -3.366382641450371693e+01
4.200000000000000000e+02 1.736535169466447996e+03 2.037971683232729347e+01 -3.522038525978211965e+01
4.210000000000000000e+02 1.739745286257127418e+03 2.028257716054774207e+01 -3.675334291950898091e+01
4.220000000000000000e+02 1.743267842215625251e+03 2.018203701640462455e+01 -3.826197640814000778e+01
4.230000000000000000e+02 1.747110266291231710e+03 2.007809694442855175e+01 -3.974571133814139046e+01
4.240000000000000000e+02 1.751257706856384857e+03 1.997090600672733274e+01 -4.120397334295157776e+01
4.250000000000000000e+02 1.755702745245790766e+03 1.986046464821350099e+01 -4.263618806691474816e+01
4.260000000000000000e+02 1.760445395883956735e+03 1.974684754636804840e+01 -4.404207828919903989e+01
4.270000000000000000e+02 1.765463392999971347e+03 1.963020361051536611e+01 -4.542114392916931109e+01
4.280000000000000000e+02 1.770771617532475148e+03 1.951060741411326660e+01 -4.677295917027694117e+01
4.290000000000000000e+02 1.776340385366077498e+03 1.938805919406818745e+01 -4.809717244993598229e+01
4.300000000000000000e+02 1.782169730908369274e+03 1.926263341707694821e+01 -4.939320931539194959e+01
4.310000000000000000e+02 1.788259693748004565e+03 1.913455306248817678e+01 -5.066079239812711421e+01
4.320000000000000000e+02 1.794595461997223310e+03 1.900374392066902018e+01 -5.189949570274738022e+01
4.330000000000000000e+02 1.801184514069535453e+03 1.887028029342565816e+01 -5.310874459690398197e+01
4.340000000000000000e+02 1.808004620237432391e+03 1.873431070993094849e+01 -5.428826150225418701e+01
4.350000000000000000e+02 1.815063269426617126e+03 1.859576079217021771e+01 -5.543747161641576326e+01
4.360000000000000000e+02 1.822353099089369152e+03 1.845477895543817581e+01 -5.655602288749081197e+01
4.370000000000000000e+02 1.829866751862559568e+03 1.831136499033571141e+01 -5.764348887009812472e+01
4.380000000000000000e+02 1.837596875507951381e+03 1.816566719631730464e+01 -5.869944299895647077e+01
4.390000000000000000e+02 1.845543551185814295e+03 1.801768524724749199e+01 -5.972345857900633348e+01
4.400000000000000000e+02 1.853692008311003974e+03 1.786749304150459849e+01 -6.071533162608267986e+01
4.410000000000000000e+02 1.862034909494535896e+03 1.771523870160801195e+01 -6.167470943961227192e+01
4.420000000000000000e+02 1.870557493718564501e+03 1.756092172336954960e+01 -6.260131344337784043e+01
4.430000000000000000e+02 1.879259861248022844e+03 1.740469010959481366e+01 -6.349471632531432874e+01
